	CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	LIPID SPECIES LEVEL	LIPID MOLECULAR SPECIES LEVEL	LIPID SN POSITION LEVEL	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM	kg_ids_groundtruth
733	100019884	209	61798	218189	Lipid	Fatty Acid Metabolism (Acyl Glycine)	1857.0	NAMED	AAPHATPOQGNLOZ-SNAWJCMRSA-N	CCC/C=C/C(NCC(O)=O)=O	trans-2-hexenoylglycine	trans-2-hexenoylglycine					25033670				Neg	['PUBCHEM.COMPOUND:49797858']
734	100019892	209	61700	218003	Lipid	Fatty Acid, Monohydroxy	2019.0	NAMED	CPLYLXYEVLGWFJ-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCC(O)C(O)=O	2-hydroxyarachidate*	2-hydroxyarachidate*					4395406	HMDB0061659		5225199	Neg	['CHEBI:76992']
735	100019957	209	61822	218242	Lipid	Endocannabinoid	2243.0	NAMED	CLHUCXCVFSEJRR-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCC(NC(C(O)=O)CO)=O	N-stearoylserine*	N-stearoylserine*					15545488	HMDB0241949			Neg	['CHEBI:165572']
737	100019968	305	61858	218556	Carbohydrate	Pentose Metabolism	1330.0	NAMED	QXKAIJAYHKCRRA-PZGQECOJSA-N	OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O	lyxonate	lyxonate						HMDB0060255			Polar	['CHEBI:6268']
738	100019969	209	62869	220659	Lipid	Fatty Acid, Dicarboxylate	1743.0	NAMED	QCNWZROVPSVEJA-UHFFFAOYSA-N	OC(CCCCCCCCCCCCCCCC(O)=O)=O	heptadecanedioate (C17-DC)	heptadecanedioate (C17-DC)				2424-90-0	2340922			3083765	Neg	['CHEBI:165386']
739	100019972	209	61864	218581	Lipid	Fatty Acid, Dicarboxylate	1734.0	NAMED	OHCMUMNQAHNIEP-HNQUOIGGSA-N	OC(CCC/C=C/CCCCCC(O)=O)=O	dodecenedioate (C12:1-DC)*	dodecenedioate (C12:1-DC)*						HMDB0000933		5283028	Neg	['CHEBI:545687']
742	100019981	305	61866	218583	Lipid	Fatty Acid, Dicarboxylate	1720.0	NAMED	OXQWBLJQOBXJPM-DUXPYHPUSA-N	OC(CCC/C=C/C(O)=O)=O	heptenedioate (C7:1-DC)*	heptenedioate (C7:1-DC)*						HMDB0340965,HMDB0340966			Polar	['CHEBI:37260']
743	100019982	209	61860	218580	Lipid	Fatty Acid, Dicarboxylate	1746.0	NAMED	ZKQNWTGXRAIVGG-PXELCPQFSA-N	O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O	octadecadienedioate (C18:2-DC)*	octadecadienedioate (C18:2-DC)*						HMDB0242188			Neg	['PUBCHEM.COMPOUND:54552159']
745	100020004	209	61871	218621	Lipid	Fatty Acid, Dicarboxylate	1753.0	NAMED	RIJDKRLRDVBUHJ-UHFFFAOYSA-N	OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**					168762	HMDB0061643		194501	Neg	['CHEBI:165398']
747	100020203	400	62062	218866	Xenobiotics	Food Component/Plant	5283.0	NAMED	DJMIFDZBCUUQJN-NTSWFWBYSA-N	O[C@@H]1[C@H](C([O-])=O)[N+](C)(C)CC1	3-hydroxystachydrine*	3-hydroxystachydrine*					391002	HMDB0341257	C10151	46173781	Pos Early	['CHEBI:1556', 'PUBCHEM.COMPOUND:442640']
748	100020204	209	62059	218862	Lipid	Fatty Acid, Amino	1802.0	NAMED	JJGNMSOJTSABGA-UHFFFAOYSA-N	OC(C(CCCCCC)N([H])C(C)=O)=O	N-acetyl-2-aminooctanoate*	N-acetyl-2-aminooctanoate*					86248	HMDB0059745		95555	Neg	['CHEBI:89901']
749	100020205	400	62060	218876	Amino Acid	Alanine and Aspartate Metabolism	43.0	NAMED	ZBYVTTSIVDYQSO-REOHCLBHSA-N	O=C(O)[C@@H](N)CC(NO)=O	hydroxyasparagine**	hydroxyasparagine**					88149	HMDB0341329	C20631	15991574	Pos Early	['CHEBI:52794', 'KEGG.COMPOUND:C20631', 'CHEBI:50789']
750	100020207	209	62061	218865	Xenobiotics	Food Component/Plant	5092.0	NAMED	DKEIWIJUHWVGRC-UHFFFAOYSA-N	O=C1C(C(O)=C2)=C(C=C2OS(=O)(O)=O)OC=C1C(C=C3)=CC=C3O	genistein sulfate*	genistein sulfate*									Neg	['CHEBI:189736']
751	100020208	209	62071	218880	Xenobiotics	Chemical	6471.0	NAMED	SNGREZUHAYWORS-UHFFFAOYSA-N	OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=O	perfluorooctanoate (PFOA)	perfluorooctanoate (PFOA)				335-67-1	9180	HMDB59587		9554	Neg	['CHEBI:35549']
752	100020211	400	62064	218870	Lipid	Fatty Acid Metabolism (Acyl Glycine)	1877.0	NAMED	VMIWHQCIHIUYCS-UHFFFAOYSA-N	O=C(CC(O)C)NCC(O)=O	3-hydroxybutyroylglycine**	3-hydroxybutyroylglycine**						HMDB0094716			Pos Early	['CHEBI:193696', 'RM:0188092']
755	100020217	400	62947	220818	Amino Acid	Urea cycle; Arginine and Proline Metabolism	529.0	NAMED	KXONJPJIFNGMCN-UHFFFAOYSA-N	O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O	N,N,N-trimethyl-alanylproline betaine (TMAP)	N,N,N-trimethyl-alanylproline betaine (TMAP)						HMDB0240365			Pos Early	['CHEBI:229948']
756	100020219	400	62863	220648	Xenobiotics	Food Component/Plant	5003.0	NAMED	OLNJUISKUQQNIM-UHFFFAOYSA-N	O=CC1=CNC2=CC=CC=C12	3-formylindole	3-formylindole				487-89-8	9838	HMDB0029737	C08493	10256	Pos Early	['CHEBI:28238']
757	100020227	209	62087	218912	Peptide	Modified Peptides	1242.0	NAMED	YIJVJUARZXCJJP-WHFBIAKZSA-N	O=C([C@H](CC1)N([H])C1=O)N([H])[C@H](C(O)=O)C	pyroglutamylalanine*	pyroglutamylalanine*					140586	HMDB0341378		159907	Neg	['PUBCHEM.COMPOUND:159907']
758	100020230	209	62090	218915	Peptide	Modified Peptides	1253.0	NAMED	PFEJJYZYEFRQEA-UHFFFAOYSA-N	O=C1CCC(C(N2CCCC2C(O)=O)=O)N1	pyroglutamylproline*	pyroglutamylproline*									Neg	['CHEBI:195264']
759	100020234	209	62096	218935	Peptide	Modified Peptides	1249.0	NAMED	XXSAFGVAPGOYNT-UHFFFAOYSA-N	O=C1CCC(C(NC(CC(C)C)C(O)=O)=O)N1	pyroglutamylleucine*	pyroglutamylleucine*								152417	Neg	['CHEBI:176450']
760	100020235	209	62094	218933	Peptide	Modified Peptides	1248.0	NAMED	MKCVLTRITQNGQI-UHFFFAOYSA-N	O=C1CCC(C(NC(C(C)CC)C(O)=O)=O)N1	pyroglutamylisoleucine*	pyroglutamylisoleucine*								21405068	Neg	['CHEBI:181149']
768	100020343	209	62850	220619	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1596.0	NAMED	HXHZGHRLVRFQDR-HZJYTTRNSA-N	OC(CCC/C=C\C/C=C\CCCCC)=O	tetradecadienoate (14:2)*	tetradecadienoate (14:2)*				39039-37-7	4471834	HMDB0000560		5312409	Neg	['CHEBI:70719']
769	100020351	209	62852	220621	Amino Acid	Leucine, Isoleucine and Valine Metabolism	427.0	NAMED	JDXMIYHOSFNZKO-UHFFFAOYSA-N	OC(C(C(C)C)NC(N)=O)=O	N-carbamoylvaline	N-carbamoylvaline				26081-00-5	4324497			448879	Neg	['CHEBI:41469', 'CHEBI:49053']
770	100020360	209	62955	220839	Amino Acid	Tryptophan Metabolism	287.0	NAMED	BXZSKDOPGDPDEG-UHFFFAOYSA-N	OC1=CC(C(O)=O)=NC(C1=CC=C2)=C2OC	8-methoxykynurenate	8-methoxykynurenate				2929-14-8	68710	HMDB0060426	C05830	76230	Neg	['CHEBI:2323']
771	100020361	400	62853	220624	Amino Acid	Urea cycle; Arginine and Proline Metabolism	499.0	NAMED	YCCMTCQQDULIFE-UHFFFAOYSA-N	NC1CCCNC1=O	3-amino-2-piperidone	3-amino-2-piperidone				1892-22-4	4371576	HMDB0000323		5200225	Pos Early	['CHEBI:76341']
772	100020371	400	63151	221884	Amino Acid	Alanine and Aspartate Metabolism	33.0	NAMED	QCYOIFVBYZNUNW-BYPYZUCNSA-N	C[C@@](C(O)=O)(N(C)C)[H]	N,N-dimethylalanine	N,N-dimethylalanine				2812-31-9	4589713			5488191	Pos Early	['CHEBI:77042']
773	100020372	209	63583	222852	Xenobiotics	Food Component/Plant	5433.0	NAMED	DWLVFWDCSFTDOD-UHFFFAOYSA-N	OC(C(C1=CNC2=C1C=CC=C2)=O)=O	3-indoleglyoxylic acid	3-indoleglyoxylic acid				1477-49-2	66497	HMDB0242143		73863	Neg	['UNII:34U8W7RF8Q']
774	100020373	209	62885	220736	Xenobiotics	Chemical	6476.0	NAMED	KGRVJHAUYBGFFP-UHFFFAOYSA-N	CC1=CC(C(C)(C)C)=C(C(CC2=C(C(C(C)(C)C)=CC(C)=C2)O)=C1)O	2,2'-methylenebis(6-tert-butyl-p-cresol)	2,2'-methylenebis(6-tert-butyl-p-cresol)				119-47-1	8092	HMDB0244434		8398	Neg	['CHEBI:172336']
775	100020377	209	64131	233912	Xenobiotics	Food Component/Plant	5443.0	NAMED	WYUFTYLVLQZQNH-JAJWTYFOSA-N	O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O	ethyl beta-glucopyranoside	ethyl beta-glucopyranoside					108559	HMDB0029968		121667	Neg	['CHEBI:168338']
776	100020407	209	64041	233186	Xenobiotics	Food Component/Plant	5106.0	NAMED	CGSFDOCYHBJLFW-WMLDXEAASA-N	O=C([C@@]1(CC2=CC(OS(=O)(O)=O)=CC=C2)[H])OC[C@@]1(CC3=CC(O)=CC=C3)[H]	enterolactone sulfate	enterolactone sulfate						HMDB0240506,HMDB0240505			Neg	['PUBCHEM.COMPOUND:156960884', 'CHEBI:229905']
777	100020409	305	63687	223113	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	4565.0	NAMED	FBFZPSQPKNIVMT-ZAFYKAAXSA-N	O=C1O[C@@]([C@@H](O)CO)([H])C(OS(=O)(O)=O)=C1O	ascorbic acid 3-sulfate*	ascorbic acid 3-sulfate*					9600241	HMDB0240641		11425365	Polar	['CHEBI:176456']
778	100020410	209	62530	219863	Xenobiotics	Benzoate Metabolism	4685.0	NAMED	SBLCKJXUMHOIBU-UHFFFAOYSA-N	O=C(NCC(O)=O)C1=CC(OS(=O)(O)=O)=CC=C1	3-hydroxyhippurate sulfate	3-hydroxyhippurate sulfate					161984			186339	Neg	['RM:0187065']
779	100020414	209	62503	219798	Amino Acid	Tryptophan Metabolism	335.0	NAMED	OAORYCZPERQARS-UHFFFAOYSA-N	Brc1ccc2c(CC(N)C(O)=O)c[nH]c2c1	6-bromotryptophan	6-bromotryptophan						HMDB0242168		9856996	Neg	['HMDB:HMDB0242168', 'PUBCHEM.COMPOUND:3496442']
780	100020416	209	62287	219260	Cofactors and Vitamins	Tocopherol Metabolism	4592.0	NAMED	BNVXCCQXUZCRSR-UHFFFAOYSA-N	OC1=CC2=C(C(C)=C1)OC(CCC(O)=O)(C)CC2	delta-CEHC	delta-CEHC				84599-16-6	9710906	HMDB0242106		35027084	Neg	['CHEBI:193172']
781	100020417	400	62862	220645	Amino Acid	Lysine Metabolism	118.0	NAMED	XXEWFEBMSGLYBY-ZETCQYMHSA-N	OC([C@@H](N)CCCCN(C)C)=O	N6,N6-dimethyllysine	N6,N6-dimethyllysine				2259-86-1	167778	HMDB0013287	C05545	193344	Pos Early	['CHEBI:43997', 'MESH:C018926']
782	100020478	209	62276	219247	Lipid	Fatty Acid, Dicarboxylate	1735.0	NAMED	QHRHXXRXWDTFLI-HZJYTTRNSA-N	CCCCC/C=C\C/C=C\CC(O)=O	dodecadienoate (12:2)*	dodecadienoate (12:2)*						HMDB0302621		25480	Neg	['PUBCHEM.COMPOUND:25480', 'CHEBI:37210']
784	100020487	400	62309	219289	Amino Acid	Polyamine Metabolism	555.0	NAMED	YGIAGXACEXFIDU-UHFFFAOYSA-N	O=C(C)NCCCNCCCC(O)=O	N-acetyl-isoputreanine	N-acetyl-isoputreanine						HMDB0094713		131802901	Pos Early	['CHEBI:176478']
785	100020488	400	62310	219290	Xenobiotics	Chemical	6472.0	NAMED	QSPWUNSFUXUUDG-UHFFFAOYSA-N	OC(C(C)CSCC(N)C(O)=O)=O	3-S-cysteinyl-2-methylpropanoate*	3-S-cysteinyl-2-methylpropanoate*					13664198	HMDB0030411			Pos Early	['CHEBI:172450']
795	100020515	209	62520	219835	Xenobiotics	Chemical	6406.0	NAMED	HXEZIDSFDHEIIQ-UHFFFAOYSA-N	O=S(OC1=CC=C(C=CC=C2)C2=C1)(O)=O	2-naphthol sulfate	2-naphthol sulfate					67020	HMDB0242152		74428	Neg	['CHEBI:167215']
796	100020519	209	62533	219867	Xenobiotics	Food Component/Plant	5421.0	NAMED	CLCCTVXAPVYLKM-UHFFFAOYSA-N	CC1=CC=C(C)C(OS(=O)(O)=O)=C1	(2,4 or 2,5)-dimethylphenol sulfate	(2,4 or 2,5)-dimethylphenol sulfate									Neg	['CHEBI:191382']
797	100020536	209	63072	221702	Xenobiotics	Benzoate Metabolism	4721.0	NAMED	KHZCNGJFSKSSIJ-UHFFFAOYSA-N	OC1=CC=C(CC)C=C1OS(=O)(O)=O	4-ethylcatechol sulfate	4-ethylcatechol sulfate									Neg	['CHEBI:188412']
798	100020541	209	63251	222126	Lipid	Androgenic Steroids	3470.0	NAMED	BRPLOVMHAFXVOQ-HXVIYJDASA-N	C[C@]12CC[C@@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)C[C@]1([H])CC[C@]4([H])[C@]2([H])[C@@H](O)C[C@@]5(C)[C@@]4([H])CCC5=O	11beta-hydroxyandrosterone glucuronide	11beta-hydroxyandrosterone glucuronide						HMDB0010351			Neg	['CHEBI:88734']
800	100020545	400	63254	222161	Amino Acid	Lysine Metabolism	113.0	NAMED	UNPVIYLDJYPILW-VIFPVBQESA-N	OC([C@@H](NC(C)=O)CCCCN(C)C)=O	N2-acetyl,N6,N6-dimethyllysine	N2-acetyl,N6,N6-dimethyllysine									Pos Early	['RM:0132353']
801	100020546	400	62954	220835	Amino Acid	Lysine Metabolism	112.0	NAMED	MKWKYAGEJHBUOX-QMMMGPOBSA-N	OC([C@@H](NC(C)=O)CCCCNC)=O	N2-acetyl,N6-methyllysine	N2-acetyl,N6-methyllysine						HMDB0242186			Pos Early	['PUBCHEM.COMPOUND:131864122']
802	100020549	209	62571	219957	Lipid	Primary Bile Acid Metabolism	3540.0	NAMED	RBLDVEUUCHVWMW-LFKDYQRZSA-N	O[C@H]1[C@@]2([H])[C@]3([H])CC[C@H]([C@H](C)CCC(O)=O)[C@@]3(C)[C@@H](O)C[C@]2([H])[C@@]4(C)CC[C@@H](OC5C(O)C(O)C(O)C(C(O)=O)O5)CC4C1	cholic acid glucuronide	cholic acid glucuronide						HMDB0002577		21252309	Neg	['CHEBI:137056']
803	100020550	209	63610	222934	Lipid	Secondary Bile Acid Metabolism	3555.0	NAMED		O[C@H]1C[C@]2([H])[C@@]3(C)CC[C@@H](OC4C(O)C(O)C(O)C(C(O)=O)O4)CC3CC[C@@]2([H])[C@]5([H])CC[C@H]([C@H](C)CCC(O)=O)[C@@]15C	deoxycholic acid glucuronide	deoxycholic acid glucuronide						HMDB0002596			Neg	['CHEBI:145757']
804	100020578	209	63597	222898	Xenobiotics	Benzoate Metabolism	4723.0	NAMED	USWXDXYEVISELK-UHFFFAOYSA-N	OS(OC1=CC=C(CC=C)C=C1O)(=O)=O	4-allylcatechol sulfate	4-allylcatechol sulfate						HMDB0304934			Neg	['CHEBI:232629']
806	100020610	209	62732	220255	Xenobiotics	Drug - Antibiotic	5731.0	NAMED	ZPFYUMPBKRRSTR-UHFFFAOYSA-N	ClC1=CC(Cl)=CC=C1OC2=C(OS(O)(=O)=O)C=C(Cl)C=C2	triclosan sulfate	triclosan sulfate					30778644	HMDB0061387		67606152	Neg	['CHEBI:89301']
808	100020790	402	62477	219743	Xenobiotics	Drug - Psychoactive	6101.0	NAMED	PTJADDMMFYXMMG-UHFFFAOYSA-N	FC1=CC=C(C=C1)C2(CCCNC)OCC3=C2C=CC(C#N)=C3	desmethylcitalopram*	desmethylcitalopram*					142424	HMDB0014021	C16608	162180	Pos Late	['CHEBI:80603']
809	100020792	402	62476	219742	Xenobiotics	Drug - Psychoactive	6099.0	NAMED	DIOGFDCEWUUSBQ-UHFFFAOYSA-N	FC1=CC=C(C=C1)C2(CCC[N+](C)(C)[O-])OCC3=C2C=CC(C#N)=C3	citalopram N-oxide*	citalopram N-oxide*					8243682	HMDB0060654	C16607	10068142	Pos Late	['CHEBI:80602']
810	100020793	209	62479	219745	Xenobiotics	Drug - Psychoactive	6100.0	NAMED	JSYNRZJODZWUKX-UHFFFAOYSA-N	FC1=CC=C(C=C1)C2(CCC(O)=O)OCC3=C2C=CC(C#N)=C3	citalopram propionate*	citalopram propionate*					8578612	HMDB0060463	C16610	10403174	Neg	['CHEBI:80605']
812	100020822	305	62524	219858	Xenobiotics	Food Component/Plant	5052.0	NAMED	WEPNMLSXEATIJK-UHFFFAOYSA-N	OC1=CC(CCC(O)=O)=CC=C1OS(O)(=O)=O	dihydrocaffeate sulfate (2)	dihydrocaffeate sulfate (2)									Polar	['RM:0186641']
813	100020823	209	62526	219859	Lipid	Secondary Bile Acid Metabolism	3568.0	NAMED	AXDXVEYHEODSPN-HVATVPOCSA-N	[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(O)=O)[C@@]4(C)CC2	lithocholate sulfate (1)	lithocholate sulfate (1)						HMDB0000907		451489	Neg	['CHEBI:35421']
815	100020833	209	63120	221782	Amino Acid	Leucine, Isoleucine and Valine Metabolism	356.0	NAMED	GPPUPQFYDYLTIY-UHFFFAOYSA-N	CCCCCCC(C(O)=O)=O	2-ketocaprylate	2-ketocaprylate				328-51-8	60921	HMDB0013211		67600	Neg	['CHEBI:173668']
816	100020837	209	63042	221621	Xenobiotics	Drug - Topical Agents	6191.0	NAMED	AKEUNCKRJATALU-UHFFFAOYSA-N	OC(C1=C(O)C=CC=C1O)=O	2,6-dihydroxybenzoic acid	2,6-dihydroxybenzoic acid				303-07-1	8974	HMDB0013676		9338	Neg	['CHEBI:68465']
817	100020842	400	62819	220461	Amino Acid	Lysine Metabolism	140.0	NAMED	UYZSNVLEDLCWGU-UHFFFAOYSA-N	CN(C)CCCCC(O)=O	N,N-dimethyl-5-aminovalerate	N,N-dimethyl-5-aminovalerate									Pos Early	['RM:0140021']
822	100020859	209	63118	221780	Lipid	Secondary Bile Acid Metabolism	3567.0	NAMED	CVNYHSDFZXHMMJ-VPUMZWJWSA-N	O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3	12-ketolithocholate	12-ketolithocholate				5130-29-0	2338365	HMDB0000328		3080612	Neg	['CHEBI:139134']
823	100020885	209	64110	235225	Xenobiotics	Drug - Metabolic	5987.0	NAMED	WIGIZIANZCJQQY-RUCARUNLSA-N	CCC1=C(C)CN(C(NCCc2ccc(S(=O)(NC(N[C@H]3CC[C@H](C)CC3)=O)=O)cc2)=O)C1=O	glimepiride	glimepiride				93479-97-1	16740595	HMDB0014367	C07669	3476	Neg	['CHEBI:92609']
824	100020893	209	62805	220431	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	457.0	NAMED	XMZBEAXQGSBWLG-NSCUHMNNSA-N	OC(C(O)=O)C(O)/C=C/SC	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*						HMDB0240388			Neg	['PUBCHEM.COMPOUND:154603736']
826	100020909	402	64102	234975	Xenobiotics	Drug - Cardiovascular	5925.0	NAMED	PSIFNNKUMBGKDQ-UHFFFAOYSA-N	CCCCc1n(Cc2ccc(c3c(c4nnn[nH]4)cccc3)cc2)c(CO)c(Cl)n1	losartan	losartan				114798-26-4		HMDB0014816	C07072,D08146	3961	Pos Late	['CHEBI:6541']
829	100021065	209	63048	221638	Xenobiotics	Bacterial/Fungal	5521.0	NAMED	IJKRDVKGCQRKBI-UHFFFAOYSA-N	CCCCCCC1CC1CCCCCCCCCC(O)=O	lactobacillic acid	lactobacillic acid				503-06-0	9988			656761	Neg	['CHEBI:34811', 'CHEBI:61456']
830	100021093	209	62890	220741	Lipid	Secondary Bile Acid Metabolism	3612.0	NAMED	IJHJZQKOSUFQCX-WZJRQFJBSA-N	[H][C@@](CCC(NCCS(O)(=O)=O)=O)([C@]1(CC[C@]2([C@@]3([C@@H](C[C@@]4(C[C@H](S(O)(=O)=O)CC[C@@]4([C@]3(C[C@H]([C@]12C)O)[H])C)[H])O)[H])[H])[H])C	taurochenodeoxycholic acid 3-sulfate	taurochenodeoxycholic acid 3-sulfate					24850141	HMDB0002486		52931550	Neg	['CHEBI:166737']
831	100021100	209	62918	220774	Lipid	Fatty Acid, Dicarboxylate	1740.0	NAMED	MUFSRLVOUKHPIZ-OVYZBVKCSA-N	O=C(O)CCC/C=C\C/C=C\CCCCC(O)=O	tetradecadienedioate (C14:2-DC)*	tetradecadienedioate (C14:2-DC)*								86018718	Neg	['PUBCHEM.COMPOUND:86018718']
832	100021103	209	62922	220778	Lipid	Pregnenolone Steroids	3330.0	NAMED	HIYOTPJZDPVBTL-HXOPQMAFSA-N	O[C@H]1C2=C[C@@H](OS(=O)(O)=O)CC[C@]2(C)C3CC[C@@]4(C)C(CCC4[C@H](O)C)C3C1	pregnenetriol sulfate*	pregnenetriol sulfate*								129671303	Neg	['PUBCHEM.COMPOUND:129671303']
835	100021123	400	62959	220848	Amino Acid	Lysine Metabolism	120.0	NAMED		[O-]C([C@@H](N)C(O)CCC[N+](C)(C)C)=O	hydroxy-N6,N6,N6-trimethyllysine*	hydroxy-N6,N6,N6-trimethyllysine*						HMDB0001422			Pos Early	['CHEBI:15786']
836	100021131	402	63613	222938	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	1927.0	NAMED		C=CCCCCCCCCC(OC(CC([O-])=O)C[N+](C)(C)C)=O	undecenoylcarnitine (C11:1)	undecenoylcarnitine (C11:1)				792164-86-4		HMDB0241164			Pos Late	['PUBCHEM.COMPOUND:139947482']
837	100021136	402	63361	222432	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	1925.0	NAMED	YMJNFVUJNDWLND-ZHACJKMWSA-N	O=C(C/C([H])=C(CCCCCC)\[H])OC(CC([O-])=O)C[N+](C)(C)C	3-decenoylcarnitine	3-decenoylcarnitine						HMDB0241067			Pos Late	['HMDB:HMDB0241067']
838	100021141	402	63358	222426	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	1973.0	NAMED	VCRSQDIROUELAR-UHFFFAOYSA-N	OC(CCCCCCC)CC(OC(CC([O-])=O)C[N+](C)(C)C)=O	3-hydroxydecanoylcarnitine	3-hydroxydecanoylcarnitine					59664325	HMDB0061636		121454166	Pos Late	['CHEBI:73051']
839	100021162	402	62984	221101	Lipid	Ceramide PEs	3199.0	NAMED	JTVNQMOIYKXJKF-WSYRTZMQSA-N	CCCCCCCCCCCCC/C=C/[C@@]([H])(O)[C@@]([H])(NC(CCCCCCCCCCCCCCC)=O)COP(O)(OCCN)=O	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	CerPE 34:1;O2	CerPE 18:1;O2_16:0	CerPE 18:1;O2/16:0						Pos Late	['RM:0161356']
840	100021198	209	63057	221668	Lipid	Fatty Acid Metabolism (Acyl Glycine)	1883.0	NAMED	MNYZGNSHBPLAFN-UHFFFAOYSA-N	O=C(C1=CC=CC=N1)N([H])CC(O)=O	picolinoylglycine	picolinoylglycine				5616-29-5	9963296	HMDB0059766		11788622	Neg	['CHEBI:89884']
843	100021252	305	64200	236636	Xenobiotics	Food Component/Plant	4934.0	NAMED	YXHVCZZLWZYHSA-FPLPWBNLSA-N	CCCCCC/C=C\CCCCCCCc1c(C(O)=O)c(O)ccc1	ginkgolic acid C15:1	ginkgolic acid C15:1				22910-60-7	4445152	HMDB0033897	C10794	5281858	Polar	['PUBCHEM.COMPOUND:5317600']
844	100021255	305	64206	236646	Xenobiotics	Food Component/Plant	4937.0	NAMED	MBYNDKVOZOAOIS-FPLPWBNLSA-N	CCCCCC/C=C\CCCCCCCCCc1c(C(O)=O)c(O)ccc1	ginkgolic acid C17:1	ginkgolic acid C17:1				111047-30-4	4580130	HMDB38522		5469634	Polar	['CHEBI:228873']
845	100021261	400	63052	221645	Peptide	Dipeptide Derivative	673.0	NAMED	JCCZCUUYYHWRGX-UHFFFAOYSA-N	NC(CC(C)C)C(N1C(C(O)=O)CC(O)C1)=O	leucylhydroxyproline*	leucylhydroxyproline*					20170035	HMDB0028930		20847829	Pos Early	['CHEBI:188969']
846	100021324	209	63589	222869	Xenobiotics	Chemical	6489.0	NAMED	KLXACYSQYFWVLM-UHFFFAOYSA-N	ClC1=C(O)C(C(O)=O)=C(O)C(Cl)=C1	3,5-dichloro-2,6-dihydroxybenzoic acid	3,5-dichloro-2,6-dihydroxybenzoic acid					24339141	HMDB0242164		24721632	Neg	['PUBCHEM.COMPOUND:24721632']
847	100021330	402	63127	221822	Lipid	Phosphatidylserine (PS)	2555.0	NAMED	UZBGQAUYCOMBMI-FBAMSMPZSA-N	O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	1-stearoyl-2-adrenoyl-GPS (18:0/22:4)*	1-stearoyl-2-adrenoyl-GPS (18:0/22:4)*	PS 40:5	PS 18:0_22:4	Unknown		34449013				Pos Late	['CHEBI:84506']
849	100021363	209	63853	223434	Xenobiotics	Food Component/Plant	5437.0	NAMED	LOODYTDRRBLQNH-UHFFFAOYSA-N	OC1=CC=C(C=C1OC)C(NCC(O)=O)=O	vanilloylglycine	vanilloylglycine					2340857	HMDB0060026		3083688	Neg	['CHEBI:89556']
850	100021372	305	63739	223275	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	458.0	NAMED	ONFOSYPQQXJWGS-UHFFFAOYSA-N	CSCCC(O)C(O)=O	2-hydroxy-4-(methylthio)butanoic acid	2-hydroxy-4-(methylthio)butanoic acid				583-91-5		HMDB0037115		11427	Polar	['CHEBI:137228']
